Время_[с]	Перемещение_[мм]	Усилие_[Н]
174.80	3.100	3.37700E+3
174.90	3.101	3.38140E+3
175.00	3.103	3.39400E+3
175.10	3.105	3.40790E+3
175.20	3.107	3.42080E+3
175.30	3.108	3.43340E+3
175.40	3.110	3.44480E+3
175.50	3.112	3.45560E+3
175.60	3.114	3.46380E+3
175.70	3.115	3.45810E+3
175.80	3.117	3.39780E+3
175.90	3.119	3.40180E+3
176.00	3.121	3.41380E+3
176.10	3.122	3.42600E+3
176.20	3.124	3.43840E+3
176.30	3.126	3.44920E+3
176.40	3.128	3.45900E+3
176.50	3.129	3.46800E+3
176.60	3.131	3.47140E+3
176.70	3.133	3.35370E+3
176.80	3.135	3.36310E+3
176.90	3.136	3.37670E+3
177.00	3.138	3.39060E+3
177.10	3.140	3.40400E+3
177.20	3.142	3.41730E+3
177.30	3.143	3.42990E+3
177.40	3.145	3.44270E+3
177.50	3.147	3.45380E+3
177.60	3.149	3.46370E+3
177.70	3.150	3.36850E+3
177.80	3.152	3.37530E+3
177.90	3.154	3.38880E+3
178.00	3.156	3.40260E+3
178.10	3.157	3.41600E+3
178.20	3.159	3.43010E+3
178.30	3.161	3.44280E+3
178.40	3.163	3.45650E+3
178.50	3.164	3.46760E+3
178.60	3.166	3.47740E+3
178.70	3.168	3.48540E+3
178.80	3.170	3.49160E+3
178.90	3.172	3.37500E+3
179.00	3.174	3.37390E+3
179.10	3.175	3.38760E+3
179.20	3.177	3.40180E+3
179.30	3.179	3.41710E+3
179.40	3.181	3.43120E+3
179.50	3.183	3.44490E+3
179.60	3.184	3.45690E+3
179.70	3.186	3.45720E+3
179.80	3.188	3.37470E+3
179.90	3.190	3.38460E+3
180.00	3.192	3.39890E+3
180.10	3.193	3.41270E+3
180.20	3.195	3.42710E+3
180.30	3.197	3.44120E+3
180.40	3.199	3.45500E+3
180.50	3.200	3.46680E+3
180.60	3.202	3.47680E+3
180.70	3.204	3.38350E+3
180.80	3.206	3.39010E+3
180.90	3.208	3.40390E+3
181.00	3.209	3.41850E+3
181.10	3.211	3.43270E+3
181.20	3.213	3.44710E+3
181.30	3.215	3.46060E+3
181.40	3.217	3.47310E+3
181.50	3.218	3.48400E+3
181.60	3.220	3.49250E+3
181.70	3.222	3.36720E+3
181.80	3.224	3.37440E+3
181.90	3.226	3.38880E+3
182.00	3.227	3.40340E+3
182.10	3.229	3.41930E+3
182.20	3.231	3.43270E+3
182.30	3.233	3.44570E+3
182.40	3.235	3.45830E+3
182.50	3.236	3.47030E+3
182.60	3.238	3.38300E+3
182.70	3.240	3.38840E+3
182.80	3.242	3.40240E+3
182.90	3.244	3.41670E+3
183.00	3.245	3.43140E+3
183.10	3.247	3.44630E+3
183.20	3.249	3.45970E+3
183.30	3.251	3.47350E+3
183.40	3.253	3.48470E+3
183.50	3.254	3.49520E+3
183.60	3.256	3.50370E+3
183.70	3.258	3.44600E+3
183.80	3.260	3.44970E+3
183.90	3.262	3.46310E+3
184.00	3.263	3.47530E+3
184.10	3.265	3.48700E+3
184.20	3.267	3.49670E+3
184.30	3.269	3.50130E+3
184.40	3.270	3.48870E+3
184.50	3.272	3.49120E+3
184.60	3.274	3.49970E+3
184.70	3.276	3.50620E+3
184.80	3.277	3.51030E+3
184.90	3.279	3.46650E+3
185.00	3.281	3.45040E+3
185.10	3.283	3.45520E+3
185.20	3.285	3.46620E+3
185.30	3.286	3.47690E+3
185.40	3.288	3.48700E+3
185.50	3.290	3.49240E+3
185.60	3.292	3.48150E+3
185.70	3.293	3.47990E+3
185.80	3.295	3.48850E+3
185.90	3.297	3.49850E+3
186.00	3.298	3.50710E+3
186.10	3.300	3.51400E+3
186.20	3.302	3.51920E+3
186.30	3.304	3.52330E+3
186.40	3.306	3.39760E+3
186.50	3.307	3.40280E+3
186.60	3.309	3.41620E+3
186.70	3.311	3.43160E+3
186.80	3.313	3.44550E+3
186.90	3.314	3.45870E+3
187.00	3.316	3.47160E+3
187.10	3.318	3.48440E+3
187.20	3.320	3.49670E+3
187.30	3.321	3.50820E+3
187.40	3.323	3.51840E+3
187.50	3.325	3.52680E+3
187.60	3.327	3.53370E+3
187.70	3.328	3.53240E+3
187.80	3.330	3.41190E+3
187.90	3.332	3.42000E+3
188.00	3.334	3.43370E+3
188.10	3.335	3.44720E+3
188.20	3.337	3.46130E+3
188.30	3.339	3.47420E+3
188.40	3.341	3.48690E+3
188.50	3.342	3.49940E+3
188.60	3.344	3.51150E+3
188.70	3.346	3.52170E+3
188.80	3.348	3.53040E+3
188.90	3.349	3.53720E+3
189.00	3.351	3.39890E+3
189.10	3.353	3.40750E+3
189.20	3.355	3.42140E+3
189.30	3.356	3.43550E+3
189.40	3.358	3.44950E+3
189.50	3.360	3.46370E+3
189.60	3.364	3.49660E+3
189.70	3.365	3.50320E+3
189.80	3.367	3.51500E+3
189.90	3.369	3.52610E+3
190.00	3.370	3.53570E+3
190.10	3.372	3.54420E+3
190.20	3.374	3.55120E+3
190.30	3.376	3.43290E+3
190.40	3.377	3.43590E+3
190.50	3.379	3.44940E+3
190.60	3.381	3.46350E+3
190.70	3.383	3.47710E+3
190.80	3.384	3.49080E+3
190.90	3.386	3.50320E+3
191.00	3.388	3.51520E+3
191.10	3.390	3.52760E+3
191.20	3.391	3.53810E+3
191.30	3.393	3.45250E+3
191.40	3.395	3.43290E+3
191.50	3.397	3.44530E+3
191.60	3.398	3.45930E+3
191.70	3.400	3.47300E+3
191.80	3.402	3.48660E+3
191.90	3.404	3.49920E+3
192.00	3.405	3.51250E+3
192.10	3.407	3.52390E+3
192.20	3.409	3.53630E+3
192.30	3.411	3.54560E+3
192.40	3.412	3.54620E+3
192.50	3.414	3.46270E+3
192.60	3.416	3.47280E+3
192.70	3.418	3.48680E+3
192.80	3.420	3.50030E+3
192.90	3.421	3.51410E+3
193.00	3.423	3.52750E+3
193.10	3.425	3.54020E+3
193.20	3.427	3.55210E+3
193.30	3.429	3.47920E+3
193.40	3.431	3.42250E+3
193.50	3.432	3.43450E+3
193.60	3.434	3.44940E+3
193.70	3.436	3.46310E+3
193.80	3.438	3.47690E+3
193.90	3.439	3.49070E+3
194.00	3.441	3.50440E+3
194.10	3.443	3.51790E+3
194.20	3.445	3.52990E+3
194.30	3.447	3.54230E+3
194.40	3.448	3.55360E+3
194.50	3.450	3.56250E+3
194.60	3.452	3.56890E+3
194.70	3.454	3.47930E+3
194.80	3.456	3.44050E+3
194.90	3.457	3.45180E+3
195.00	3.459	3.46550E+3
195.10	3.461	3.48040E+3
195.20	3.463	3.49430E+3
195.30	3.465	3.50760E+3
195.40	3.466	3.52080E+3
195.50	3.468	3.53240E+3
195.60	3.470	3.54400E+3
195.70	3.472	3.55340E+3
195.80	3.474	3.43360E+3
195.90	3.475	3.43730E+3
196.00	3.477	3.45190E+3
196.10	3.479	3.46590E+3
196.20	3.481	3.48000E+3
196.30	3.483	3.49370E+3
196.40	3.484	3.50680E+3
196.50	3.486	3.51900E+3
196.60	3.488	3.53040E+3
196.70	3.490	3.54000E+3
196.80	3.491	3.50140E+3
196.90	3.493	3.50280E+3
197.00	3.495	3.51380E+3
197.10	3.497	3.52660E+3
197.20	3.499	3.53840E+3
197.30	3.500	3.54350E+3
197.40	3.502	3.50360E+3
197.50	3.504	3.50480E+3
197.60	3.506	3.51290E+3
197.70	3.508	3.52040E+3
197.80	3.509	3.46040E+3
197.90	3.511	3.44690E+3
198.00	3.513	3.45950E+3
198.10	3.515	3.47270E+3
198.20	3.516	3.48590E+3
198.30	3.518	3.49950E+3
198.40	3.520	3.51180E+3
198.50	3.522	3.52450E+3
198.60	3.524	3.53660E+3
198.70	3.525	3.54780E+3
198.80	3.527	3.43100E+3
198.90	3.529	3.43720E+3
199.00	3.531	3.45080E+3
199.10	3.532	3.46520E+3
199.20	3.534	3.47920E+3
199.30	3.536	3.49310E+3
199.40	3.538	3.50590E+3
199.50	3.539	3.51860E+3
199.60	3.541	3.53150E+3
199.70	3.543	3.54420E+3
199.80	3.545	3.55490E+3
199.90	3.546	3.56420E+3
200.00	3.548	3.57270E+3
200.10	3.550	3.57860E+3
200.20	3.552	3.46960E+3
200.30	3.553	3.42650E+3
200.40	3.555	3.43800E+3
200.50	3.557	3.45190E+3
200.60	3.559	3.46460E+3
200.70	3.560	3.47980E+3
200.80	3.562	3.49320E+3
200.90	3.564	3.50640E+3
201.00	3.566	3.51920E+3
201.10	3.567	3.53160E+3
201.20	3.569	3.54330E+3
201.30	3.571	3.55490E+3
201.40	3.573	3.56550E+3
201.50	3.574	3.57430E+3
201.60	3.576	3.58270E+3
201.70	3.578	3.58440E+3
201.80	3.580	3.56500E+3
201.90	3.581	3.56720E+3
202.00	3.583	3.57290E+3
202.10	3.585	3.57830E+3
202.20	3.587	3.58130E+3
202.30	3.588	3.57810E+3
202.40	3.590	3.44190E+3
202.50	3.592	3.44800E+3
202.60	3.594	3.46230E+3
202.70	3.595	3.47630E+3
202.80	3.597	3.48980E+3
202.90	3.599	3.50300E+3
203.00	3.601	3.51650E+3
203.10	3.602	3.52870E+3
203.20	3.604	3.54110E+3
203.30	3.606	3.55290E+3
203.40	3.608	3.56350E+3
203.50	3.609	3.57350E+3
203.60	3.611	3.48910E+3
203.70	3.613	3.49170E+3
203.80	3.615	3.50530E+3
203.90	3.616	3.51940E+3
204.00	3.618	3.53290E+3
204.10	3.620	3.54630E+3
204.20	3.622	3.55940E+3
204.30	3.624	3.57240E+3
204.40	3.625	3.58430E+3
204.50	3.627	3.59310E+3
204.60	3.629	3.60080E+3
204.70	3.631	3.52190E+3
204.80	3.632	3.52680E+3
204.90	3.634	3.53920E+3
205.00	3.636	3.55200E+3
205.10	3.637	3.56470E+3
205.20	3.639	3.57680E+3
205.30	3.641	3.58840E+3
205.40	3.643	3.59810E+3
205.50	3.644	3.59900E+3
205.60	3.646	3.58020E+3
205.70	3.648	3.52620E+3
205.80	3.650	3.53450E+3
205.90	3.651	3.54810E+3
206.00	3.653	3.56100E+3
206.10	3.655	3.57400E+3
206.20	3.657	3.58590E+3
206.30	3.658	3.59820E+3
206.40	3.660	3.60720E+3
206.50	3.662	3.61420E+3
206.60	3.664	3.62010E+3
206.70	3.665	3.62300E+3
206.80	3.667	3.62350E+3
206.90	3.669	3.62500E+3
207.00	3.671	3.62660E+3
207.10	3.673	3.62770E+3
207.20	3.675	3.50970E+3
207.30	3.676	3.51470E+3
207.40	3.678	3.52800E+3
207.50	3.680	3.54240E+3
207.60	3.682	3.55630E+3
207.70	3.684	3.56990E+3
207.80	3.685	3.58210E+3
207.90	3.687	3.59530E+3
208.00	3.689	3.60660E+3
208.10	3.691	3.61770E+3
208.20	3.692	3.62710E+3
208.30	3.694	3.63410E+3
208.40	3.696	3.48990E+3
208.50	3.698	3.48810E+3
208.60	3.700	3.50100E+3
208.70	3.701	3.51540E+3
208.80	3.703	3.52970E+3
208.90	3.705	3.54350E+3
209.00	3.707	3.55710E+3
209.10	3.709	3.57100E+3
209.20	3.710	3.58340E+3
209.30	3.712	3.59530E+3
209.40	3.714	3.60600E+3
209.50	3.716	3.52310E+3
209.60	3.718	3.50510E+3
209.70	3.719	3.51670E+3
209.80	3.721	3.53030E+3
209.90	3.723	3.54420E+3
210.00	3.725	3.55780E+3
210.10	3.727	3.57250E+3
210.20	3.728	3.58550E+3
210.30	3.730	3.59830E+3
210.40	3.732	3.60900E+3
210.50	3.734	3.56450E+3
210.60	3.736	3.54110E+3
210.70	3.737	3.55290E+3
210.80	3.739	3.56700E+3
210.90	3.741	3.58090E+3
211.00	3.743	3.59510E+3
211.10	3.744	3.60810E+3
211.20	3.746	3.62070E+3
211.30	3.748	3.63070E+3
211.40	3.750	3.57870E+3
211.50	3.752	3.50860E+3
211.60	3.753	3.51990E+3
211.70	3.755	3.53400E+3
211.80	3.757	3.54860E+3
211.90	3.759	3.56260E+3
212.00	3.761	3.57710E+3
212.10	3.762	3.59060E+3
212.20	3.764	3.60290E+3
212.30	3.766	3.61510E+3
212.40	3.768	3.62600E+3
212.50	3.769	3.63590E+3
212.60	3.771	3.64320E+3
212.70	3.773	3.62070E+3
212.80	3.775	3.60390E+3
212.90	3.776	3.61080E+3
213.00	3.778	3.62170E+3
213.10	3.780	3.63200E+3
213.20	3.782	3.63410E+3
213.30	3.784	3.58970E+3
213.40	3.785	3.59380E+3
213.50	3.787	3.60500E+3
213.60	3.789	3.61660E+3
213.70	3.791	3.62750E+3
213.80	3.792	3.63740E+3
213.90	3.794	3.62890E+3
214.00	3.796	3.53270E+3
214.10	3.798	3.54110E+3
214.20	3.799	3.55490E+3
214.30	3.801	3.56870E+3
214.40	3.803	3.58180E+3
214.50	3.805	3.59520E+3
214.60	3.806	3.60830E+3
214.70	3.808	3.62120E+3
214.80	3.810	3.63310E+3
214.90	3.812	3.64390E+3
215.00	3.813	3.65230E+3
215.10	3.815	3.65860E+3
215.20	3.817	3.66250E+3
215.30	3.819	3.55560E+3
215.40	3.820	3.54020E+3
215.50	3.822	3.55250E+3
215.60	3.824	3.56630E+3
215.70	3.826	3.58040E+3
215.80	3.827	3.59380E+3
215.90	3.829	3.60670E+3
216.00	3.831	3.61930E+3
216.10	3.833	3.63060E+3
216.20	3.834	3.64060E+3
216.30	3.836	3.64970E+3
216.40	3.838	3.62770E+3
216.50	3.840	3.60460E+3
216.60	3.841	3.60680E+3
216.70	3.843	3.61760E+3
216.80	3.845	3.62740E+3
216.90	3.847	3.63740E+3
217.00	3.848	3.64630E+3
217.10	3.850	3.65100E+3
217.20	3.852	3.64740E+3
217.30	3.854	3.65050E+3
217.40	3.855	3.65730E+3
217.50	3.857	3.66360E+3
217.60	3.859	3.66870E+3
217.70	3.861	3.66300E+3
217.80	3.862	3.59740E+3
217.90	3.864	3.60230E+3
218.00	3.866	3.61390E+3
218.10	3.868	3.62590E+3
218.20	3.869	3.63740E+3
218.30	3.871	3.64930E+3
218.40	3.873	3.65990E+3
218.50	3.875	3.60500E+3
218.60	3.876	3.53310E+3
218.70	3.878	3.54390E+3
218.80	3.880	3.55790E+3
218.90	3.882	3.57200E+3
219.00	3.883	3.58570E+3
219.10	3.885	3.59890E+3
219.20	3.887	3.61150E+3
219.30	3.889	3.62430E+3
219.40	3.890	3.63580E+3
219.50	3.892	3.64780E+3
219.60	3.894	3.65160E+3
219.70	3.895	3.54730E+3
219.80	3.897	3.55710E+3
219.90	3.899	3.57100E+3
220.00	3.901	3.58440E+3
220.10	3.902	3.59820E+3
220.20	3.904	3.61130E+3
220.30	3.906	3.62380E+3
220.40	3.908	3.63700E+3
220.50	3.909	3.63840E+3
220.60	3.911	3.54550E+3
220.70	3.913	3.55400E+3
220.80	3.915	3.56850E+3
220.90	3.917	3.58320E+3
221.00	3.918	3.59690E+3
221.10	3.920	3.61080E+3
221.20	3.922	3.62420E+3
221.30	3.924	3.63840E+3
221.40	3.926	3.65110E+3
221.50	3.928	3.66100E+3
221.60	3.929	3.66020E+3
221.70	3.931	3.58730E+3
221.80	3.933	3.59760E+3
221.90	3.935	3.61160E+3
222.00	3.937	3.62510E+3
222.10	3.938	3.63950E+3
222.20	3.940	3.65220E+3
222.30	3.942	3.66560E+3
222.40	3.944	3.67600E+3
222.50	3.946	3.67630E+3
222.60	3.947	3.53950E+3
222.70	3.949	3.54890E+3
222.80	3.951	3.56280E+3
222.90	3.953	3.57700E+3
223.00	3.955	3.59170E+3
223.10	3.956	3.60530E+3
223.20	3.958	3.61980E+3
223.30	3.960	3.63310E+3
223.40	3.962	3.64590E+3
223.50	3.963	3.65830E+3
223.60	3.965	3.66930E+3
223.70	3.967	3.64910E+3
223.80	3.969	3.65070E+3
223.90	3.971	3.54460E+3
224.00	3.972	3.54100E+3
224.10	3.974	3.55380E+3
224.20	3.976	3.56880E+3
224.30	3.978	3.58260E+3
224.40	3.980	3.59720E+3
224.50	3.981	3.60980E+3
224.60	3.983	3.62320E+3
224.70	3.985	3.63540E+3
224.80	3.987	3.64560E+3
224.90	3.989	3.56090E+3
225.00	3.990	3.56640E+3
225.10	3.992	3.58110E+3
225.20	3.994	3.59490E+3
225.30	3.996	3.60870E+3
225.40	3.998	3.62300E+3
225.50	3.999	3.63660E+3
225.60	4.001	3.64940E+3
225.70	4.003	3.66180E+3
225.80	4.005	3.67350E+3
225.90	4.007	3.68280E+3
226.00	4.008	3.54790E+3
226.10	4.010	3.55210E+3
226.20	4.012	3.56560E+3
226.30	4.014	3.57960E+3
226.40	4.015	3.59330E+3
226.50	4.017	3.60690E+3
226.60	4.019	3.61980E+3
226.70	4.021	3.63250E+3
226.80	4.022	3.64430E+3
226.90	4.024	3.59180E+3
227.00	4.026	3.55320E+3
227.10	4.028	3.56520E+3
227.20	4.030	3.57930E+3
227.30	4.031	3.59340E+3
227.40	4.033	3.60750E+3
227.50	4.035	3.62080E+3
227.60	4.037	3.63430E+3
227.70	4.038	3.64710E+3
227.80	4.040	3.65990E+3
227.90	4.042	3.67100E+3
228.00	4.044	3.68280E+3
228.10	4.045	3.69210E+3
228.20	4.047	3.70010E+3
228.30	4.049	3.63040E+3
228.40	4.051	3.54580E+3
228.50	4.052	3.55690E+3
228.60	4.054	3.57030E+3
228.70	4.056	3.58440E+3
228.80	4.058	3.59810E+3
228.90	4.059	3.61260E+3
229.00	4.061	3.62550E+3
229.10	4.063	3.63860E+3
229.20	4.065	3.65100E+3
229.30	4.066	3.66320E+3
229.40	4.068	3.67430E+3
229.50	4.070	3.68410E+3
229.60	4.072	3.69330E+3
229.70	4.073	3.70160E+3
229.80	4.075	3.69810E+3
229.90	4.077	3.59040E+3
230.00	4.079	3.59950E+3
230.10	4.080	3.61320E+3
230.20	4.082	3.62650E+3
230.30	4.084	3.64020E+3
230.40	4.086	3.65290E+3
230.50	4.087	3.66600E+3
230.60	4.089	3.67830E+3
230.70	4.091	3.68960E+3
230.80	4.093	3.57410E+3
230.90	4.094	3.55150E+3
231.00	4.096	3.56370E+3
231.10	4.098	3.57750E+3
231.20	4.100	3.59170E+3
231.30	4.101	3.60520E+3
231.40	4.103	3.61880E+3
231.50	4.105	3.63230E+3
231.60	4.107	3.64510E+3
231.70	4.108	3.65880E+3
231.80	4.110	3.67060E+3
231.90	4.112	3.68220E+3
232.00	4.114	3.69340E+3
232.10	4.115	3.70310E+3
232.20	4.117	3.71040E+3
232.30	4.119	3.56700E+3
232.40	4.121	3.57160E+3
232.50	4.122	3.58560E+3
232.60	4.124	3.60100E+3
232.70	4.126	3.61440E+3
232.80	4.128	3.62790E+3
232.90	4.129	3.64100E+3
233.00	4.131	3.65440E+3
233.10	4.133	3.66710E+3
233.20	4.135	3.67930E+3
233.30	4.136	3.69050E+3
233.40	4.138	3.70010E+3
233.50	4.140	3.63840E+3
233.60	4.142	3.64210E+3
233.70	4.143	3.65390E+3
233.80	4.145	3.66650E+3
233.90	4.147	3.67870E+3
234.00	4.149	3.69020E+3
234.10	4.150	3.70100E+3
234.20	4.152	3.70950E+3
234.30	4.154	3.71200E+3
234.40	4.156	3.66390E+3
234.50	4.157	3.67150E+3
234.60	4.159	3.68310E+3
234.70	4.161	3.69480E+3
234.80	4.163	3.70620E+3
234.90	4.164	3.71500E+3
235.00	4.166	3.58750E+3
235.10	4.168	3.59650E+3
235.20	4.170	3.61040E+3
235.30	4.172	3.62430E+3
235.40	4.173	3.63940E+3
235.50	4.175	3.65390E+3
235.60	4.177	3.66750E+3
235.70	4.179	3.67990E+3
235.80	4.181	3.69200E+3
235.90	4.183	3.70280E+3
236.00	4.184	3.62550E+3
236.10	4.186	3.61730E+3
236.20	4.188	3.63040E+3
236.30	4.190	3.64470E+3
236.40	4.191	3.65950E+3
236.50	4.193	3.67250E+3
236.60	4.195	3.68570E+3
236.70	4.197	3.69920E+3
236.80	4.199	3.71160E+3
236.90	4.200	3.72100E+3
237.00	4.202	3.72870E+3
237.10	4.204	3.73580E+3
237.20	4.206	3.74070E+3
237.30	4.208	3.74300E+3
237.40	4.209	3.73850E+3
237.50	4.211	3.71270E+3
237.60	4.213	3.62510E+3
237.70	4.215	3.63350E+3
237.80	4.217	3.64700E+3
237.90	4.218	3.66080E+3
238.00	4.220	3.67420E+3
238.10	4.222	3.68720E+3
238.20	4.224	3.70000E+3
238.30	4.226	3.71280E+3
238.40	4.227	3.72440E+3
238.50	4.229	3.73430E+3
238.60	4.231	3.74310E+3
238.70	4.233	3.74990E+3
238.80	4.234	3.74740E+3
238.90	4.236	3.69670E+3
239.00	4.238	3.70420E+3
239.10	4.240	3.71560E+3
239.20	4.242	3.72840E+3
239.30	4.243	3.73940E+3
239.40	4.245	3.68860E+3
239.50	4.247	3.65280E+3
239.60	4.249	3.66410E+3
239.70	4.251	3.67740E+3
239.80	4.252	3.69100E+3
239.90	4.254	3.70370E+3
240.00	4.256	3.71600E+3
240.10	4.258	3.72800E+3
240.20	4.260	3.73990E+3
240.30	4.261	3.74870E+3
240.40	4.263	3.70470E+3
240.50	4.265	3.70090E+3
240.60	4.267	3.70850E+3
240.70	4.268	3.71840E+3
240.80	4.270	3.72830E+3
240.90	4.272	3.73770E+3
241.00	4.274	3.74490E+3
241.10	4.275	3.74080E+3
241.20	4.277	3.70060E+3
241.30	4.279	3.70630E+3
241.40	4.281	3.71730E+3
241.50	4.283	3.72910E+3
241.60	4.284	3.73970E+3
241.70	4.286	3.74900E+3
241.80	4.288	3.75590E+3
241.90	4.290	3.75740E+3
242.00	4.291	3.60780E+3
242.10	4.293	3.61620E+3
242.20	4.295	3.63000E+3
242.30	4.297	3.64370E+3
242.40	4.298	3.65650E+3
242.50	4.300	3.67020E+3
242.60	4.302	3.68280E+3
242.70	4.303	3.69510E+3
242.80	4.305	3.70770E+3
242.90	4.307	3.71930E+3
243.00	4.309	3.73130E+3
243.10	4.310	3.74190E+3
243.20	4.312	3.75180E+3
243.30	4.314	3.76070E+3
243.40	4.316	3.76770E+3
243.50	4.317	3.77330E+3
243.60	4.319	3.77470E+3
243.70	4.321	3.70050E+3
243.80	4.323	3.70290E+3
243.90	4.325	3.71470E+3
244.00	4.326	3.72730E+3
244.10	4.328	3.73960E+3
244.20	4.330	3.75110E+3
244.30	4.331	3.76190E+3
244.40	4.333	3.77080E+3
244.50	4.335	3.77820E+3
244.60	4.337	3.78250E+3
244.70	4.339	3.78380E+3
244.80	4.340	3.78210E+3
244.90	4.342	3.78080E+3
245.00	4.344	3.70880E+3
245.10	4.346	3.71310E+3
245.20	4.347	3.72430E+3
245.30	4.349	3.73650E+3
245.40	4.351	3.74750E+3
245.50	4.353	3.75850E+3
245.60	4.354	3.76860E+3
245.70	4.356	3.77770E+3
245.80	4.358	3.78470E+3
245.90	4.360	3.65230E+3
246.00	4.361	3.64620E+3
246.10	4.363	3.65850E+3
246.20	4.365	3.67230E+3
246.30	4.367	3.68610E+3
246.40	4.368	3.69880E+3
246.50	4.370	3.71180E+3
246.60	4.372	3.72490E+3
246.70	4.374	3.73670E+3
246.80	4.375	3.74910E+3
246.90	4.377	3.76050E+3
247.00	4.379	3.77070E+3
247.10	4.381	3.78100E+3
247.20	4.382	3.78990E+3
247.30	4.384	3.79630E+3
247.40	4.386	3.80180E+3
247.50	4.388	3.63160E+3
247.60	4.389	3.63680E+3
247.70	4.391	3.65090E+3
247.80	4.393	3.66440E+3
247.90	4.394	3.67790E+3
248.00	4.396	3.69070E+3
248.10	4.398	3.70290E+3
248.20	4.400	3.71560E+3
248.30	4.401	3.72780E+3
248.40	4.403	3.73990E+3
248.50	4.405	3.75100E+3
248.60	4.407	3.76070E+3
248.70	4.408	3.77020E+3
248.80	4.410	3.68450E+3
248.90	4.412	3.68760E+3
249.00	4.414	3.70080E+3
249.10	4.416	3.71390E+3
249.20	4.417	3.72790E+3
249.30	4.419	3.74110E+3
249.40	4.421	3.75380E+3
249.50	4.423	3.76650E+3
249.60	4.425	3.77980E+3
249.70	4.426	3.78970E+3
249.80	4.428	3.65600E+3
249.90	4.430	3.64470E+3
250.00	4.432	3.65770E+3
250.10	4.434	3.67190E+3
250.20	4.435	3.68570E+3
250.30	4.437	3.69900E+3
250.40	4.439	3.71240E+3
250.50	4.441	3.72580E+3
250.60	4.443	3.73900E+3
250.70	4.444	3.75130E+3
250.80	4.446	3.76300E+3
250.90	4.448	3.77530E+3
251.00	4.450	3.78590E+3
251.10	4.451	3.79600E+3
251.20	4.453	3.80420E+3
251.30	4.455	3.81150E+3
251.40	4.457	3.81690E+3
251.50	4.459	3.67450E+3
251.60	4.461	3.68100E+3
251.70	4.462	3.69380E+3
251.80	4.464	3.70720E+3
251.90	4.466	3.72100E+3
252.00	4.468	3.73410E+3
252.10	4.469	3.74730E+3
252.20	4.471	3.75980E+3
252.30	4.473	3.77090E+3
252.40	4.475	3.78280E+3
252.50	4.477	3.79380E+3
252.60	4.478	3.80220E+3
252.70	4.480	3.68280E+3
252.80	4.482	3.68630E+3
252.90	4.484	3.69950E+3
253.00	4.486	3.71280E+3
253.10	4.487	3.72670E+3
253.20	4.489	3.74040E+3
253.30	4.491	3.75220E+3
253.40	4.493	3.76590E+3
253.50	4.494	3.77830E+3
253.60	4.496	3.78980E+3
253.70	4.498	3.80110E+3
253.80	4.500	3.81060E+3
253.90	4.502	3.77990E+3
254.00	4.504	3.66890E+3
254.10	4.505	3.67880E+3
254.20	4.507	3.69300E+3
254.30	4.509	3.70770E+3
254.40	4.511	3.72110E+3
254.50	4.512	3.73410E+3
254.60	4.514	3.74650E+3
254.70	4.516	3.75910E+3
254.80	4.518	3.77170E+3
254.90	4.519	3.78300E+3
255.00	4.521	3.79390E+3
255.10	4.523	3.80450E+3
255.20	4.525	3.66640E+3
255.30	4.527	3.67140E+3
255.40	4.528	3.68480E+3
255.50	4.530	3.69860E+3
255.60	4.532	3.71240E+3
255.70	4.534	3.72510E+3
255.80	4.535	3.73790E+3
255.90	4.537	3.75070E+3
256.00	4.539	3.76240E+3
256.10	4.541	3.77450E+3
256.20	4.542	3.78580E+3
256.30	4.544	3.78070E+3
256.40	4.546	3.74570E+3
256.50	4.548	3.72820E+3
256.60	4.549	3.73040E+3
256.70	4.551	3.73970E+3
256.80	4.553	3.75050E+3
256.90	4.555	3.76170E+3
257.00	4.556	3.77240E+3
257.10	4.558	3.78320E+3
257.20	4.560	3.79230E+3
257.30	4.562	3.79980E+3
257.40	4.563	3.80490E+3
257.50	4.565	3.73770E+3
257.60	4.567	3.72580E+3
257.70	4.569	3.72990E+3
257.80	4.570	3.73980E+3
257.90	4.572	3.75100E+3
258.00	4.574	3.76190E+3
258.10	4.576	3.77400E+3
258.20	4.577	3.78510E+3
258.30	4.579	3.79510E+3
258.40	4.581	3.80440E+3
258.50	4.583	3.81230E+3
258.60	4.584	3.81760E+3
258.70	4.586	3.82220E+3
258.80	4.588	3.67400E+3
258.90	4.590	3.66870E+3
259.00	4.591	3.68220E+3
259.10	4.593	3.69520E+3
259.20	4.595	3.70890E+3
259.30	4.597	3.72240E+3
259.40	4.598	3.73480E+3
259.50	4.600	3.74740E+3
259.60	4.602	3.75910E+3
259.70	4.604	3.77120E+3
259.80	4.605	3.78220E+3
259.90	4.607	3.79320E+3
260.00	4.609	3.69880E+3
260.10	4.611	3.67540E+3
260.20	4.612	3.68640E+3
260.30	4.614	3.70030E+3
260.40	4.616	3.71350E+3
260.50	4.618	3.72660E+3
260.60	4.619	3.74030E+3
260.70	4.621	3.75290E+3
260.80	4.623	3.76520E+3
260.90	4.625	3.77940E+3
261.00	4.626	3.79070E+3
261.10	4.628	3.80180E+3
261.20	4.630	3.81310E+3
261.30	4.632	3.82340E+3
261.40	4.633	3.83100E+3
261.50	4.635	3.67660E+3
261.60	4.637	3.68080E+3
261.70	4.639	3.69350E+3
261.80	4.640	3.70810E+3
261.90	4.642	3.72150E+3
262.00	4.644	3.73510E+3
