Время_[с]	Перемещение_[мм]	Усилие_[Н]
436.50	7.792	4.16600E+3
436.60	7.794	4.17620E+3
436.70	7.796	4.18590E+3
436.80	7.797	4.19420E+3
436.90	7.799	4.17220E+3
437.00	7.801	4.06750E+3
437.10	7.803	4.07560E+3
437.20	7.804	4.08850E+3
437.30	7.806	4.10190E+3
437.40	7.808	4.11610E+3
437.50	7.810	4.12940E+3
437.60	7.811	4.14180E+3
437.70	7.813	4.15450E+3
437.80	7.815	4.16640E+3
437.90	7.817	4.17840E+3
438.00	7.818	4.19030E+3
438.10	7.820	4.20040E+3
438.20	7.822	4.01680E+3
438.30	7.824	4.02120E+3
438.40	7.826	4.03520E+3
438.50	7.827	4.04840E+3
438.60	7.829	4.06130E+3
438.70	7.831	4.07480E+3
438.80	7.833	4.08760E+3
438.90	7.834	4.10060E+3
439.00	7.836	4.11320E+3
439.10	7.838	4.12510E+3
439.20	7.840	4.13650E+3
439.30	7.841	4.14890E+3
439.40	7.843	4.15990E+3
439.50	7.845	4.16970E+3
439.60	7.847	4.17470E+3
439.70	7.848	4.04440E+3
439.80	7.850	4.05290E+3
439.90	7.852	4.06670E+3
440.00	7.854	4.08010E+3
440.10	7.855	4.09370E+3
440.20	7.857	4.10770E+3
440.30	7.859	4.12090E+3
440.40	7.861	4.13360E+3
440.50	7.862	4.14590E+3
440.60	7.864	4.15790E+3
440.70	7.866	4.16950E+3
440.80	7.868	4.18140E+3
440.90	7.870	4.17580E+3
441.00	7.871	4.00840E+3
441.10	7.873	4.01600E+3
441.20	7.875	4.03060E+3
441.30	7.876	4.04340E+3
441.40	7.878	4.05590E+3
441.50	7.880	4.06900E+3
441.60	7.882	4.08160E+3
441.70	7.883	4.09410E+3
441.80	7.885	4.10610E+3
441.90	7.887	4.11800E+3
442.00	7.889	4.12970E+3
442.10	7.890	4.14170E+3
442.20	7.892	4.15200E+3
442.30	7.894	4.16180E+3
442.40	7.896	4.03000E+3
442.50	7.897	4.02670E+3
442.60	7.899	4.03910E+3
442.70	7.901	4.05230E+3
442.80	7.903	4.06640E+3
442.90	7.905	4.08020E+3
443.00	7.906	4.09410E+3
443.10	7.908	4.10770E+3
443.20	7.910	4.12130E+3
443.30	7.912	4.13390E+3
443.40	7.914	4.14610E+3
443.50	7.916	4.15770E+3
443.60	7.918	4.16920E+3
443.70	7.919	4.18010E+3
443.80	7.921	4.19010E+3
443.90	7.923	4.06330E+3
444.00	7.925	4.03340E+3
444.10	7.927	4.04390E+3
444.20	7.928	4.05730E+3
444.30	7.930	4.07050E+3
444.40	7.932	4.08370E+3
444.50	7.934	4.09810E+3
444.60	7.936	4.11120E+3
444.70	7.937	4.12360E+3
444.80	7.939	4.13650E+3
444.90	7.941	4.15030E+3
445.00	7.943	4.16210E+3
445.10	7.945	4.17330E+3
445.20	7.947	4.18360E+3
445.30	7.948	4.19360E+3
445.40	7.950	4.20320E+3
445.50	7.952	4.21120E+3
445.60	7.954	4.21780E+3
445.70	7.956	4.08730E+3
445.80	7.957	4.06510E+3
445.90	7.959	4.07630E+3
446.00	7.961	4.08930E+3
446.10	7.963	4.10260E+3
446.20	7.965	4.11670E+3
446.30	7.966	4.13040E+3
446.40	7.968	4.14330E+3
446.50	7.970	4.15530E+3
446.60	7.972	4.16760E+3
446.70	7.974	4.18040E+3
446.80	7.975	4.19170E+3
446.90	7.977	4.20250E+3
447.00	7.979	4.21250E+3
447.10	7.981	4.22050E+3
447.20	7.983	4.22510E+3
447.30	7.984	4.19380E+3
447.40	7.986	4.18690E+3
447.50	7.988	4.17970E+3
447.60	7.990	4.14080E+3
447.70	7.992	4.13020E+3
447.80	7.993	4.13620E+3
447.90	7.995	4.14830E+3
448.00	7.997	4.15990E+3
448.10	7.999	4.17290E+3
448.20	8.001	4.18460E+3
448.30	8.002	4.19620E+3
448.40	8.004	4.20700E+3
448.50	8.006	4.21710E+3
448.60	8.008	4.22520E+3
448.70	8.009	4.23060E+3
448.80	8.011	4.08840E+3
448.90	8.013	4.09440E+3
449.00	8.015	4.10730E+3
449.10	8.017	4.12040E+3
449.20	8.018	4.13410E+3
449.30	8.020	4.14680E+3
449.40	8.022	4.15940E+3
449.50	8.024	4.17300E+3
449.60	8.025	4.18550E+3
449.70	8.027	4.19700E+3
449.80	8.029	4.20810E+3
449.90	8.031	4.21850E+3
450.00	8.032	4.22900E+3
450.10	8.034	4.23750E+3
450.20	8.036	4.24420E+3
450.30	8.038	4.21830E+3
450.40	8.039	4.06440E+3
450.50	8.041	4.07380E+3
450.60	8.043	4.08670E+3
450.70	8.045	4.09960E+3
450.80	8.046	4.11270E+3
450.90	8.048	4.12560E+3
451.00	8.050	4.13880E+3
451.10	8.051	4.15070E+3
451.20	8.053	4.16290E+3
451.30	8.055	4.17460E+3
451.40	8.057	4.18700E+3
451.50	8.058	4.19790E+3
451.60	8.060	4.20850E+3
451.70	8.062	4.21800E+3
451.80	8.064	4.20620E+3
451.90	8.066	4.08390E+3
452.00	8.067	4.09320E+3
452.10	8.069	4.10630E+3
452.20	8.071	4.11970E+3
452.30	8.072	4.13350E+3
452.40	8.074	4.14610E+3
452.50	8.076	4.15910E+3
452.60	8.078	4.17160E+3
452.70	8.080	4.18380E+3
452.80	8.081	4.19480E+3
452.90	8.083	4.20580E+3
453.00	8.085	4.19880E+3
453.10	8.094	4.09980E+3
453.20	8.095	4.11000E+3
453.30	8.097	4.12300E+3
453.40	8.099	4.13510E+3
453.50	8.101	4.14810E+3
453.60	8.102	4.16060E+3
453.70	8.104	4.17250E+3
453.80	8.106	4.18500E+3
453.90	8.108	4.19620E+3
454.00	8.109	4.20820E+3
454.10	8.111	4.21850E+3
454.20	8.113	4.22780E+3
454.30	8.115	4.21260E+3
454.40	8.116	4.09300E+3
454.50	8.118	4.09920E+3
454.60	8.120	4.11140E+3
454.70	8.122	4.12490E+3
454.80	8.123	4.13740E+3
454.90	8.125	4.14970E+3
455.00	8.127	4.16270E+3
455.10	8.129	4.17460E+3
455.20	8.130	4.18590E+3
455.30	8.132	4.19700E+3
455.40	8.134	4.20780E+3
455.50	8.136	4.21710E+3
455.60	8.137	4.03430E+3
455.70	8.139	4.03900E+3
455.80	8.141	4.05190E+3
455.90	8.143	4.06540E+3
456.00	8.144	4.07860E+3
456.10	8.146	4.09180E+3
456.20	8.148	4.10460E+3
456.30	8.150	4.11740E+3
456.40	8.152	4.13060E+3
456.50	8.153	4.14290E+3
456.60	8.155	4.15650E+3
456.70	8.157	4.16760E+3
456.80	8.159	4.17990E+3
456.90	8.161	4.19220E+3
457.00	8.163	4.20300E+3
457.10	8.164	4.21170E+3
457.20	8.166	4.21490E+3
457.30	8.168	4.15730E+3
457.40	8.170	4.06520E+3
457.50	8.172	4.07450E+3
457.60	8.174	4.08760E+3
457.70	8.175	4.10100E+3
457.80	8.177	4.11430E+3
457.90	8.179	4.12720E+3
458.00	8.181	4.13990E+3
458.10	8.183	4.15290E+3
458.20	8.184	4.16600E+3
458.30	8.186	4.17880E+3
458.40	8.188	4.19070E+3
458.50	8.190	4.20240E+3
458.60	8.192	4.21390E+3
458.70	8.194	4.22470E+3
458.80	8.195	4.23250E+3
458.90	8.197	4.11150E+3
459.00	8.199	4.10290E+3
459.10	8.201	4.11310E+3
459.20	8.203	4.12590E+3
459.30	8.204	4.13970E+3
459.40	8.206	4.15500E+3
459.50	8.208	4.16750E+3
459.60	8.210	4.17970E+3
459.70	8.212	4.19190E+3
459.80	8.213	4.20450E+3
459.90	8.215	4.21540E+3
460.00	8.217	4.22560E+3
460.10	8.219	4.23090E+3
460.20	8.221	4.17810E+3
460.30	8.222	4.13430E+3
460.40	8.224	4.14370E+3
460.50	8.226	4.15610E+3
460.60	8.228	4.16870E+3
460.70	8.230	4.18190E+3
460.80	8.231	4.19450E+3
460.90	8.233	4.20700E+3
461.00	8.235	4.21900E+3
461.10	8.237	4.22950E+3
461.20	8.239	4.23650E+3
461.30	8.240	4.18090E+3
461.40	8.242	4.17610E+3
461.50	8.244	4.18550E+3
461.60	8.246	4.19810E+3
461.70	8.248	4.21090E+3
461.80	8.249	4.22310E+3
461.90	8.251	4.23180E+3
462.00	8.253	4.23840E+3
462.10	8.255	4.23810E+3
462.20	8.256	4.20250E+3
462.30	8.258	4.20220E+3
462.40	8.260	4.21180E+3
462.50	8.262	4.22380E+3
462.60	8.264	4.23560E+3
462.70	8.265	4.24540E+3
462.80	8.267	4.24760E+3
462.90	8.269	4.22680E+3
463.00	8.271	4.21440E+3
463.10	8.272	4.21600E+3
463.20	8.274	4.22520E+3
463.30	8.276	4.23550E+3
463.40	8.278	4.24580E+3
463.50	8.279	4.25470E+3
463.60	8.281	4.26110E+3
463.70	8.283	4.25160E+3
463.80	8.285	4.15260E+3
463.90	8.286	4.13640E+3
464.00	8.288	4.14430E+3
464.10	8.290	4.15730E+3
464.20	8.292	4.16950E+3
464.30	8.293	4.18040E+3
464.40	8.295	4.18860E+3
464.50	8.297	4.09650E+3
464.60	8.299	4.09920E+3
464.70	8.300	4.11080E+3
464.80	8.302	4.12320E+3
464.90	8.304	4.13600E+3
465.00	8.306	4.14970E+3
465.10	8.307	4.16180E+3
465.20	8.309	4.17410E+3
465.30	8.311	4.18380E+3
465.40	8.313	4.19280E+3
465.50	8.314	4.20080E+3
465.60	8.316	4.06670E+3
465.70	8.318	4.06920E+3
465.80	8.320	4.08100E+3
465.90	8.321	4.09440E+3
466.00	8.323	4.10760E+3
466.10	8.325	4.12100E+3
466.20	8.327	4.13360E+3
466.30	8.328	4.14610E+3
466.40	8.330	4.15840E+3
466.50	8.332	4.17080E+3
466.60	8.334	4.18270E+3
466.70	8.335	4.19360E+3
466.80	8.337	4.20500E+3
466.90	8.339	4.21430E+3
467.00	8.341	4.16210E+3
467.10	8.342	4.07060E+3
467.20	8.344	4.07910E+3
467.30	8.346	4.09170E+3
467.40	8.348	4.10480E+3
467.50	8.350	4.11800E+3
467.60	8.351	4.13140E+3
467.70	8.353	4.14400E+3
467.80	8.355	4.15750E+3
467.90	8.357	4.16990E+3
468.00	8.358	4.18260E+3
468.10	8.360	4.19390E+3
468.20	8.362	4.20540E+3
468.30	8.364	4.21540E+3
468.40	8.365	4.22510E+3
468.50	8.367	4.23000E+3
468.60	8.369	4.14520E+3
468.70	8.371	4.14010E+3
468.80	8.372	4.14990E+3
468.90	8.374	4.16220E+3
469.00	8.376	4.17420E+3
469.10	8.378	4.18600E+3
469.20	8.379	4.19750E+3
469.30	8.381	4.20870E+3
469.40	8.383	4.21910E+3
469.50	8.384	4.22630E+3
469.60	8.386	4.20610E+3
469.70	8.388	4.19540E+3
469.80	8.390	4.19010E+3
469.90	8.391	4.19660E+3
470.00	8.393	4.20600E+3
470.10	8.395	4.21640E+3
470.20	8.397	4.22620E+3
470.30	8.399	4.23460E+3
470.40	8.400	4.21470E+3
470.50	8.402	4.16820E+3
470.60	8.404	4.16910E+3
470.70	8.406	4.17850E+3
470.80	8.408	4.19050E+3
470.90	8.410	4.20280E+3
471.00	8.411	4.21530E+3
471.10	8.413	4.22700E+3
471.20	8.415	4.23550E+3
471.30	8.417	4.14020E+3
471.40	8.419	4.14190E+3
471.50	8.421	4.15300E+3
471.60	8.422	4.16530E+3
471.70	8.424	4.17730E+3
471.80	8.426	4.18940E+3
471.90	8.428	4.20140E+3
472.00	8.429	4.21250E+3
472.10	8.431	4.22090E+3
472.20	8.433	4.09450E+3
472.30	8.435	4.09830E+3
472.40	8.437	4.11090E+3
472.50	8.439	4.12400E+3
472.60	8.440	4.13770E+3
472.70	8.442	4.15040E+3
472.80	8.444	4.16330E+3
472.90	8.446	4.17520E+3
473.00	8.448	4.18720E+3
473.10	8.449	4.19850E+3
473.20	8.451	4.20680E+3
473.30	8.453	4.05920E+3
473.40	8.455	4.06440E+3
473.50	8.457	4.07750E+3
473.60	8.458	4.09060E+3
473.70	8.460	4.10340E+3
473.80	8.462	4.11660E+3
473.90	8.464	4.13040E+3
474.00	8.466	4.14330E+3
474.10	8.468	4.15560E+3
474.20	8.469	4.16730E+3
474.30	8.471	4.18050E+3
474.40	8.473	4.19170E+3
474.50	8.475	4.20210E+3
474.60	8.476	4.19450E+3
474.70	8.478	4.05610E+3
474.80	8.480	4.06350E+3
474.90	8.482	4.07670E+3
475.00	8.484	4.09020E+3
475.10	8.486	4.10380E+3
475.20	8.487	4.11800E+3
475.30	8.489	4.13180E+3
475.40	8.491	4.14420E+3
475.50	8.493	4.15720E+3
475.60	8.495	4.16960E+3
475.70	8.496	4.18130E+3
475.80	8.498	4.19270E+3
475.90	8.500	4.20310E+3
476.00	8.502	4.21290E+3
476.10	8.503	4.21840E+3
476.20	8.505	4.06820E+3
476.30	8.507	4.07390E+3
476.40	8.509	4.08730E+3
476.50	8.511	4.10070E+3
476.60	8.512	4.11390E+3
476.70	8.514	4.12730E+3
476.80	8.516	4.14030E+3
476.90	8.518	4.15290E+3
477.00	8.520	4.16610E+3
477.10	8.521	4.17850E+3
477.20	8.523	4.19000E+3
477.30	8.525	4.20150E+3
477.40	8.527	4.21220E+3
477.50	8.528	4.22110E+3
477.60	8.530	4.22530E+3
477.70	8.532	4.23260E+3
477.80	8.534	4.10300E+3
477.90	8.535	4.07640E+3
478.00	8.537	4.08710E+3
478.10	8.539	4.10020E+3
478.20	8.540	4.11260E+3
478.30	8.542	4.12560E+3
478.40	8.544	4.13860E+3
478.50	8.546	4.15110E+3
478.60	8.547	4.16340E+3
478.70	8.549	4.17540E+3
478.80	8.551	4.18660E+3
478.90	8.553	4.19790E+3
479.00	8.554	4.21000E+3
479.10	8.556	4.21870E+3
479.20	8.558	4.22220E+3
479.30	8.560	4.22880E+3
479.40	8.561	4.23250E+3
479.50	8.563	4.11740E+3
479.60	8.565	4.07840E+3
479.70	8.567	4.08770E+3
479.80	8.568	4.10020E+3
479.90	8.570	4.11420E+3
480.00	8.572	4.12690E+3
480.10	8.574	4.14010E+3
480.20	8.575	4.15260E+3
480.30	8.577	4.16480E+3
480.40	8.579	4.17680E+3
480.50	8.581	4.18880E+3
480.60	8.582	4.20010E+3
480.70	8.584	4.21100E+3
480.80	8.586	4.22200E+3
480.90	8.588	4.23170E+3
481.00	8.589	4.24030E+3
481.10	8.591	4.06840E+3
481.20	8.593	4.06050E+3
481.30	8.595	4.07150E+3
481.40	8.596	4.08340E+3
481.50	8.598	4.09650E+3
481.60	8.600	4.10990E+3
481.70	8.602	4.12240E+3
481.80	8.604	4.13570E+3
481.90	8.605	4.14800E+3
482.00	8.607	4.16050E+3
482.10	8.609	4.17260E+3
482.20	8.611	4.18380E+3
482.30	8.612	4.19450E+3
482.40	8.614	4.20430E+3
482.50	8.616	4.21390E+3
482.60	8.618	4.22300E+3
482.70	8.619	4.09800E+3
482.80	8.621	4.06890E+3
482.90	8.623	4.07800E+3
483.00	8.625	4.09060E+3
483.10	8.626	4.10320E+3
483.20	8.628	4.11650E+3
483.30	8.630	4.12920E+3
483.40	8.632	4.14170E+3
483.50	8.633	4.15400E+3
483.60	8.635	4.16680E+3
483.70	8.637	4.17820E+3
483.80	8.639	4.19010E+3
483.90	8.640	4.20130E+3
484.00	8.642	4.21290E+3
484.10	8.644	4.22250E+3
484.20	8.646	4.23250E+3
484.30	8.647	4.17670E+3
484.40	8.649	4.07770E+3
484.50	8.651	4.08770E+3
484.60	8.653	4.10180E+3
484.70	8.655	4.11540E+3
484.80	8.656	4.12850E+3
484.90	8.658	4.14160E+3
485.00	8.660	4.15570E+3
485.10	8.662	4.16920E+3
485.20	8.664	4.18190E+3
485.30	8.666	4.19360E+3
485.40	8.668	4.20600E+3
485.50	8.669	4.21840E+3
485.60	8.671	4.22860E+3
485.70	8.673	4.23630E+3
485.80	8.675	4.08230E+3
485.90	8.677	4.08770E+3
486.00	8.678	4.10090E+3
486.10	8.680	4.11400E+3
486.20	8.682	4.12770E+3
486.30	8.684	4.14110E+3
486.40	8.686	4.15520E+3
486.50	8.687	4.16830E+3
486.60	8.689	4.18080E+3
486.70	8.691	4.19340E+3
486.80	8.693	4.20560E+3
486.90	8.695	4.21710E+3
487.00	8.697	4.22820E+3
487.10	8.698	4.23840E+3
487.20	8.700	4.23780E+3
487.30	8.702	4.08950E+3
487.40	8.704	4.09750E+3
487.50	8.706	4.11090E+3
487.60	8.707	4.12430E+3
487.70	8.709	4.13730E+3
487.80	8.711	4.15070E+3
487.90	8.713	4.16340E+3
488.00	8.715	4.17660E+3
488.10	8.716	4.18970E+3
488.20	8.718	4.20150E+3
488.30	8.720	4.21380E+3
488.40	8.722	4.22560E+3
488.50	8.724	4.23650E+3
488.60	8.725	4.24610E+3
488.70	8.727	4.12280E+3
488.80	8.729	4.10110E+3
488.90	8.731	4.11160E+3
489.00	8.733	4.12430E+3
489.10	8.734	4.13810E+3
489.20	8.736	4.15320E+3
489.30	8.738	4.16580E+3
489.40	8.740	4.17870E+3
489.50	8.742	4.19140E+3
489.60	8.743	4.20350E+3
489.70	8.745	4.21600E+3
489.80	8.747	4.22690E+3
489.90	8.749	4.23730E+3
490.00	8.751	4.24630E+3
490.10	8.752	4.10330E+3
490.20	8.754	4.09840E+3
490.30	8.756	4.10970E+3
490.40	8.758	4.12260E+3
490.50	8.759	4.13580E+3
490.60	8.761	4.14910E+3
490.70	8.763	4.16200E+3
490.80	8.765	4.17470E+3
490.90	8.767	4.18730E+3
491.00	8.768	4.19960E+3
491.10	8.770	4.21210E+3
491.20	8.772	4.22250E+3
491.30	8.774	4.23220E+3
491.40	8.775	4.12000E+3
491.50	8.777	4.09780E+3
491.60	8.779	4.10720E+3
491.70	8.781	4.12050E+3
491.80	8.782	4.13330E+3
491.90	8.784	4.14610E+3
492.00	8.786	4.15980E+3
492.10	8.788	4.17190E+3
492.20	8.789	4.18450E+3
492.30	8.791	4.19610E+3
492.40	8.793	4.20780E+3
492.50	8.795	4.21800E+3
492.60	8.796	4.22680E+3
492.70	8.798	4.22980E+3
492.80	8.800	4.11420E+3
492.90	8.802	4.11890E+3
493.00	8.803	4.13060E+3
493.10	8.805	4.14360E+3
493.20	8.807	4.15660E+3
493.30	8.809	4.16910E+3
493.40	8.810	4.18180E+3
493.50	8.812	4.19370E+3
493.60	8.814	4.20610E+3
493.70	8.816	4.21660E+3
493.80	8.817	4.21080E+3
493.90	8.819	4.09010E+3
494.00	8.821	4.09630E+3
494.10	8.823	4.10820E+3
494.20	8.824	4.12070E+3
494.30	8.826	4.13410E+3
494.40	8.828	4.14710E+3
494.50	8.830	4.15950E+3
494.60	8.831	4.17180E+3
494.70	8.833	4.18390E+3
494.80	8.835	4.19550E+3
494.90	8.836	4.20290E+3
495.00	8.838	4.20670E+3
495.10	8.840	4.14840E+3
495.20	8.842	4.12090E+3
495.30	8.844	4.12550E+3
495.40	8.845	4.13670E+3
495.50	8.847	4.14930E+3
495.60	8.849	4.16170E+3
495.70	8.851	4.17560E+3
495.80	8.852	4.18720E+3
495.90	8.854	4.19200E+3
496.00	8.856	4.18690E+3
496.10	8.858	4.18030E+3
496.20	8.859	4.16840E+3
496.30	8.861	4.17190E+3
496.40	8.863	4.17840E+3
496.50	8.865	4.18310E+3
496.60	8.867	4.14500E+3
496.70	8.868	4.10310E+3
496.80	8.870	4.10720E+3
496.90	8.872	4.11800E+3
497.00	8.873	4.12950E+3
497.10	8.875	4.14160E+3
497.20	8.877	4.15430E+3
497.30	8.879	4.16600E+3
497.40	8.880	4.17660E+3
497.50	8.882	4.18160E+3
497.60	8.884	4.07970E+3
497.70	8.886	4.08080E+3
497.80	8.887	4.09130E+3
497.90	8.889	4.10420E+3
498.00	8.891	4.11690E+3
498.10	8.893	4.12940E+3
498.20	8.894	4.14190E+3
498.30	8.896	4.15450E+3
498.40	8.898	4.16690E+3
498.50	8.900	4.17540E+3
498.60	8.902	4.09250E+3
498.70	8.903	4.08240E+3
498.80	8.905	4.09030E+3
498.90	8.907	4.10230E+3
499.00	8.909	4.11530E+3
499.10	8.911	4.12880E+3
499.20	8.913	4.14200E+3
499.30	8.914	4.15330E+3
499.40	8.916	4.13550E+3
499.50	8.918	4.10330E+3
499.60	8.920	4.10550E+3
499.70	8.922	4.11510E+3
499.80	8.923	4.12640E+3
499.90	8.925	4.13240E+3
500.00	8.927	4.11300E+3
500.10	8.929	4.08360E+3
500.20	8.931	4.08090E+3
500.30	8.932	4.09030E+3
500.40	8.934	4.10310E+3
500.50	8.936	4.11480E+3
500.60	8.938	4.12490E+3
500.70	8.940	4.12200E+3
500.80	8.942	4.08360E+3
500.90	8.943	4.05870E+3
501.00	8.945	4.05990E+3
501.10	8.947	4.07010E+3
501.20	8.949	4.08210E+3
501.30	8.951	4.09540E+3
501.40	8.952	4.10720E+3
501.50	8.954	4.11780E+3
501.60	8.956	4.07160E+3
501.70	8.958	4.05550E+3
501.80	8.960	4.06020E+3
501.90	8.961	4.07130E+3
502.00	8.963	4.08300E+3
502.10	8.965	4.08840E+3
502.20	8.967	4.07510E+3
502.30	8.969	4.07010E+3
502.40	8.970	4.07410E+3
502.50	8.972	4.07970E+3
502.60	8.974	4.03200E+3
502.70	8.976	4.00720E+3
502.80	8.978	4.01140E+3
502.90	8.979	4.02390E+3
503.00	8.981	4.03620E+3
503.10	8.983	4.04930E+3
503.20	8.985	4.06240E+3
503.30	8.987	4.05900E+3
503.40	8.989	4.04270E+3
503.50	8.990	4.02980E+3
503.60	8.992	4.02910E+3
503.70	8.994	4.03210E+3
503.80	8.996	4.00360E+3
503.90	8.998	3.95840E+3
504.00	8.999	3.95890E+3
504.10	9.001	3.96960E+3
504.20	9.003	3.98170E+3
504.30	9.005	3.99440E+3
504.40	9.006	4.00560E+3
504.50	9.008	3.97120E+3
504.60	9.010	3.72480E+3
504.70	9.012	3.71120E+3
504.80	9.014	3.72100E+3
504.90	9.015	3.73360E+3
505.00	9.017	3.74570E+3
505.10	9.021	2.33600E+2
