Время_[с]	Перемещение_[мм]	Усилие_[Н]
436.50	7.760	4.15680E+3
436.60	7.762	4.16740E+3
436.70	7.763	4.17830E+3
436.80	7.765	4.18920E+3
436.90	7.767	4.19930E+3
437.00	7.769	4.20930E+3
437.10	7.770	4.21910E+3
437.20	7.772	4.22770E+3
437.30	7.774	4.09770E+3
437.40	7.776	4.07150E+3
437.50	7.778	4.08060E+3
437.60	7.779	4.09270E+3
437.70	7.781	4.10510E+3
437.80	7.783	4.11670E+3
437.90	7.785	4.12900E+3
438.00	7.786	4.14060E+3
438.10	7.788	4.15170E+3
438.20	7.790	4.16330E+3
438.30	7.792	4.17370E+3
438.40	7.793	4.18410E+3
438.50	7.795	4.19360E+3
438.60	7.797	4.20130E+3
438.70	7.798	4.05700E+3
438.80	7.800	4.05960E+3
438.90	7.802	4.07130E+3
439.00	7.804	4.08400E+3
439.10	7.806	4.09710E+3
439.20	7.807	4.10910E+3
439.30	7.809	4.12120E+3
439.40	7.811	4.13310E+3
439.50	7.813	4.14470E+3
439.60	7.814	4.15590E+3
439.70	7.816	4.16730E+3
439.80	7.818	4.17810E+3
439.90	7.820	4.18840E+3
440.00	7.821	4.19840E+3
440.10	7.823	4.20890E+3
440.20	7.825	4.21570E+3
440.30	7.827	4.20870E+3
440.40	7.828	4.20750E+3
440.50	7.830	4.07020E+3
440.60	7.832	4.07150E+3
440.70	7.834	4.08250E+3
440.80	7.835	4.09540E+3
440.90	7.837	4.10760E+3
441.00	7.839	4.12050E+3
441.10	7.841	4.13230E+3
441.20	7.842	4.14400E+3
441.30	7.844	4.15550E+3
441.40	7.846	4.16680E+3
441.50	7.848	4.17800E+3
441.60	7.849	4.18840E+3
441.70	7.851	4.19850E+3
441.80	7.853	4.20830E+3
441.90	7.855	4.21910E+3
442.00	7.856	4.22730E+3
442.10	7.858	4.04400E+3
442.20	7.860	4.04610E+3
442.30	7.862	4.05770E+3
442.40	7.864	4.07050E+3
442.50	7.865	4.08280E+3
442.60	7.867	4.09450E+3
442.70	7.869	4.10690E+3
442.80	7.870	4.11850E+3
442.90	7.872	4.13130E+3
443.00	7.874	4.14240E+3
443.10	7.876	4.15250E+3
443.20	7.877	4.16290E+3
443.30	7.879	4.17380E+3
443.40	7.881	4.18340E+3
443.50	7.883	4.19280E+3
443.60	7.884	4.20170E+3
443.70	7.886	4.01270E+3
443.80	7.888	3.98880E+3
443.90	7.890	3.99970E+3
444.00	7.891	4.01200E+3
444.10	7.893	4.02430E+3
444.20	7.895	4.03640E+3
444.30	7.896	4.04890E+3
444.40	7.898	4.06100E+3
444.50	7.900	4.07250E+3
444.60	7.902	4.08400E+3
444.70	7.904	4.09660E+3
444.80	7.905	4.10770E+3
444.90	7.907	4.11860E+3
445.00	7.909	4.12950E+3
445.10	7.911	4.14080E+3
445.20	7.913	4.15060E+3
445.30	7.914	4.16110E+3
445.40	7.916	4.17080E+3
445.50	7.918	4.17910E+3
445.60	7.920	4.01910E+3
445.70	7.922	4.02580E+3
445.80	7.924	4.03830E+3
445.90	7.925	4.05140E+3
446.00	7.927	4.06380E+3
446.10	7.929	4.07660E+3
446.20	7.931	4.08830E+3
446.30	7.932	4.10000E+3
446.40	7.934	4.11220E+3
446.50	7.936	4.12410E+3
446.60	7.938	4.13600E+3
446.70	7.940	4.14750E+3
446.80	7.941	4.15830E+3
446.90	7.943	4.16830E+3
447.00	7.945	4.17890E+3
447.10	7.947	4.07830E+3
447.20	7.949	4.04160E+3
447.30	7.950	4.05210E+3
447.40	7.952	4.06460E+3
447.50	7.954	4.07820E+3
447.60	7.956	4.09070E+3
447.70	7.958	4.10320E+3
447.80	7.959	4.11570E+3
447.90	7.961	4.12730E+3
448.00	7.963	4.13890E+3
448.10	7.965	4.15070E+3
448.20	7.967	4.16220E+3
448.30	7.968	4.17340E+3
448.40	7.970	4.18440E+3
448.50	7.972	4.19470E+3
448.60	7.974	4.20390E+3
448.70	7.976	4.21260E+3
448.80	7.977	4.19980E+3
448.90	7.979	4.04280E+3
449.00	7.981	4.05080E+3
449.10	7.983	4.06310E+3
449.20	7.985	4.07630E+3
449.30	7.986	4.08930E+3
449.40	7.988	4.10260E+3
449.50	7.990	4.11540E+3
449.60	7.992	4.12730E+3
449.70	7.994	4.13900E+3
449.80	7.995	4.15020E+3
449.90	7.997	4.16130E+3
450.00	7.999	4.17280E+3
450.10	8.001	4.18350E+3
450.20	8.002	4.19370E+3
450.30	8.004	4.20300E+3
450.40	8.006	4.21320E+3
450.50	8.008	4.22110E+3
450.60	8.010	4.22450E+3
450.70	8.011	4.05820E+3
450.80	8.013	4.06140E+3
450.90	8.015	4.07380E+3
451.00	8.017	4.08620E+3
451.10	8.018	4.09880E+3
451.20	8.020	4.11110E+3
451.30	8.022	4.12410E+3
451.40	8.024	4.13650E+3
451.50	8.026	4.14790E+3
451.60	8.027	4.15910E+3
451.70	8.029	4.16970E+3
451.80	8.031	4.18070E+3
451.90	8.032	4.19130E+3
452.00	8.034	4.20090E+3
452.10	8.036	4.21120E+3
452.20	8.038	4.22050E+3
452.30	8.039	4.22820E+3
452.40	8.041	4.09390E+3
452.50	8.043	4.06750E+3
452.60	8.045	4.07680E+3
452.70	8.046	4.08920E+3
452.80	8.048	4.10160E+3
452.90	8.050	4.11420E+3
453.00	8.052	4.12640E+3
453.10	8.053	4.13770E+3
453.20	8.055	4.15030E+3
453.30	8.057	4.16130E+3
453.40	8.059	4.17250E+3
453.50	8.060	4.18370E+3
453.60	8.062	4.19390E+3
453.70	8.064	4.20460E+3
453.80	8.066	4.21440E+3
453.90	8.067	4.22360E+3
454.00	8.069	4.21670E+3
454.10	8.071	4.06910E+3
454.20	8.073	4.07630E+3
454.30	8.074	4.08850E+3
454.40	8.076	4.10080E+3
454.50	8.078	4.11360E+3
454.60	8.080	4.12570E+3
454.70	8.081	4.13770E+3
454.80	8.083	4.14910E+3
454.90	8.085	4.16120E+3
455.00	8.094	4.21940E+3
455.10	8.095	4.22520E+3
455.20	8.097	4.21930E+3
455.30	8.099	4.06890E+3
455.40	8.101	4.07590E+3
455.50	8.102	4.08820E+3
455.60	8.104	4.10120E+3
455.70	8.106	4.11410E+3
455.80	8.108	4.12640E+3
455.90	8.109	4.13820E+3
456.00	8.111	4.14970E+3
456.10	8.113	4.16170E+3
456.20	8.115	4.17280E+3
456.30	8.116	4.18350E+3
456.40	8.118	4.19400E+3
456.50	8.120	4.20520E+3
456.60	8.122	4.21530E+3
456.70	8.123	4.22470E+3
456.80	8.125	4.07490E+3
456.90	8.127	4.06980E+3
457.00	8.129	4.08060E+3
457.10	8.130	4.09310E+3
457.20	8.132	4.10500E+3
457.30	8.134	4.11710E+3
457.40	8.136	4.12930E+3
457.50	8.137	4.14190E+3
457.60	8.139	4.15340E+3
457.70	8.141	4.16450E+3
457.80	8.143	4.17600E+3
457.90	8.144	4.18680E+3
458.00	8.146	4.19730E+3
458.10	8.148	4.20780E+3
458.20	8.150	4.21770E+3
458.30	8.151	4.18430E+3
458.40	8.153	4.08070E+3
458.50	8.155	4.09000E+3
458.60	8.157	4.10270E+3
458.70	8.159	4.11500E+3
458.80	8.160	4.12790E+3
458.90	8.162	4.14050E+3
459.00	8.164	4.15360E+3
459.10	8.166	4.16560E+3
459.20	8.168	4.17700E+3
459.30	8.170	4.18850E+3
459.40	8.171	4.19960E+3
459.50	8.173	4.20770E+3
459.60	8.175	4.06010E+3
459.70	8.177	4.06300E+3
459.80	8.178	4.07490E+3
459.90	8.180	4.08780E+3
460.00	8.182	4.10080E+3
460.10	8.184	4.11270E+3
460.20	8.186	4.12470E+3
460.30	8.187	4.13890E+3
460.40	8.189	4.15070E+3
460.50	8.191	4.16270E+3
460.60	8.193	4.17380E+3
460.70	8.195	4.18470E+3
460.80	8.196	4.19660E+3
460.90	8.198	4.20750E+3
461.00	8.200	4.21790E+3
461.10	8.202	4.22800E+3
461.20	8.204	4.23800E+3
461.30	8.205	4.24610E+3
461.40	8.207	4.25310E+3
461.50	8.209	4.07920E+3
461.60	8.211	4.08140E+3
461.70	8.213	4.09350E+3
461.80	8.214	4.10560E+3
461.90	8.216	4.11890E+3
462.00	8.218	4.13190E+3
462.10	8.220	4.14440E+3
462.20	8.222	4.15740E+3
462.30	8.223	4.16890E+3
462.40	8.225	4.18110E+3
462.50	8.227	4.19150E+3
462.60	8.229	4.20310E+3
462.70	8.231	4.21350E+3
462.80	8.232	4.22420E+3
462.90	8.234	4.23460E+3
463.00	8.236	4.24410E+3
463.10	8.238	4.25340E+3
463.20	8.240	4.13270E+3
463.30	8.241	4.12180E+3
463.40	8.243	4.13270E+3
463.50	8.245	4.14570E+3
463.60	8.247	4.15860E+3
463.70	8.249	4.17080E+3
463.80	8.250	4.18320E+3
463.90	8.252	4.19540E+3
464.00	8.254	4.20730E+3
464.10	8.256	4.21850E+3
464.20	8.257	4.22930E+3
464.30	8.259	4.23960E+3
464.40	8.261	4.24970E+3
464.50	8.263	4.11880E+3
464.60	8.265	4.06500E+3
464.70	8.266	4.07460E+3
464.80	8.268	4.08730E+3
464.90	8.270	4.10020E+3
465.00	8.272	4.11330E+3
465.10	8.273	4.12590E+3
465.20	8.275	4.13770E+3
465.30	8.277	4.14970E+3
465.40	8.279	4.16120E+3
465.50	8.280	4.17230E+3
465.60	8.282	4.18320E+3
465.70	8.284	4.19400E+3
465.80	8.286	4.20450E+3
465.90	8.287	4.21570E+3
466.00	8.289	4.22570E+3
466.10	8.291	4.22360E+3
466.20	8.293	4.22070E+3
466.30	8.294	4.22240E+3
466.40	8.296	4.21640E+3
466.50	8.298	4.20560E+3
466.60	8.300	4.20760E+3
466.70	8.301	4.21130E+3
466.80	8.303	4.07230E+3
466.90	8.305	4.07540E+3
467.00	8.307	4.08650E+3
467.10	8.308	4.09890E+3
467.20	8.310	4.11200E+3
467.30	8.312	4.12360E+3
467.40	8.314	4.13620E+3
467.50	8.315	4.14760E+3
467.60	8.317	4.15900E+3
467.70	8.319	4.17080E+3
467.80	8.321	4.18300E+3
467.90	8.322	4.19360E+3
468.00	8.324	4.20460E+3
468.10	8.326	4.21480E+3
468.20	8.328	4.22470E+3
468.30	8.329	4.20050E+3
468.40	8.331	4.19790E+3
468.50	8.333	4.20550E+3
468.60	8.335	4.21590E+3
468.70	8.336	4.22640E+3
468.80	8.338	4.22450E+3
468.90	8.340	4.07820E+3
469.00	8.342	4.08450E+3
469.10	8.343	4.09630E+3
469.20	8.345	4.10890E+3
469.30	8.347	4.12150E+3
469.40	8.349	4.13370E+3
469.50	8.350	4.14580E+3
469.60	8.352	4.15680E+3
469.70	8.354	4.16980E+3
469.80	8.356	4.18110E+3
469.90	8.357	4.19210E+3
470.00	8.359	4.20330E+3
470.10	8.361	4.21320E+3
470.20	8.363	4.22410E+3
470.30	8.365	4.23440E+3
470.40	8.366	4.24340E+3
470.50	8.368	4.25240E+3
470.60	8.370	4.25940E+3
470.70	8.372	4.22000E+3
470.80	8.373	4.21280E+3
470.90	8.375	4.21220E+3
471.00	8.377	4.21740E+3
471.10	8.378	4.22290E+3
471.20	8.380	4.10270E+3
471.30	8.382	4.10350E+3
471.40	8.384	4.11410E+3
471.50	8.385	4.12630E+3
471.60	8.387	4.13860E+3
471.70	8.389	4.15070E+3
471.80	8.391	4.16270E+3
471.90	8.392	4.17450E+3
472.00	8.394	4.18550E+3
472.10	8.396	4.19620E+3
472.20	8.397	4.20670E+3
472.30	8.399	4.21640E+3
472.40	8.401	4.11670E+3
472.50	8.403	4.07760E+3
472.60	8.405	4.08760E+3
472.70	8.406	4.10080E+3
472.80	8.408	4.11310E+3
472.90	8.410	4.12580E+3
473.00	8.412	4.13870E+3
473.10	8.414	4.15180E+3
473.20	8.416	4.16340E+3
473.30	8.417	4.17500E+3
473.40	8.419	4.18690E+3
473.50	8.421	4.19820E+3
473.60	8.423	4.20840E+3
473.70	8.425	4.21860E+3
473.80	8.426	4.17120E+3
473.90	8.428	4.06210E+3
474.00	8.430	4.07080E+3
474.10	8.432	4.08320E+3
474.20	8.433	4.09620E+3
474.30	8.435	4.10800E+3
474.40	8.437	4.12230E+3
474.50	8.439	4.13440E+3
474.60	8.441	4.14660E+3
474.70	8.443	4.15810E+3
474.80	8.444	4.16990E+3
474.90	8.446	4.18140E+3
475.00	8.448	4.19210E+3
475.10	8.450	4.20230E+3
475.20	8.452	4.21240E+3
475.30	8.453	4.22220E+3
475.40	8.455	4.21120E+3
475.50	8.457	4.07510E+3
475.60	8.459	4.08330E+3
475.70	8.461	4.09580E+3
475.80	8.462	4.10860E+3
475.90	8.464	4.12090E+3
476.00	8.466	4.13340E+3
476.10	8.468	4.14630E+3
476.20	8.470	4.15810E+3
476.30	8.471	4.17120E+3
476.40	8.473	4.18230E+3
476.50	8.475	4.19310E+3
476.60	8.477	4.20450E+3
476.70	8.478	4.21520E+3
476.80	8.480	4.22540E+3
476.90	8.482	4.23480E+3
477.00	8.484	4.24400E+3
477.10	8.486	4.24640E+3
477.20	8.487	4.23910E+3
477.30	8.489	4.21140E+3
477.40	8.491	4.20410E+3
477.50	8.493	4.20850E+3
477.60	8.495	4.21880E+3
477.70	8.496	4.22860E+3
477.80	8.498	4.23890E+3
477.90	8.500	4.21520E+3
478.00	8.502	4.18000E+3
478.10	8.504	4.18390E+3
478.20	8.505	4.19500E+3
478.30	8.507	4.20620E+3
478.40	8.509	4.21760E+3
478.50	8.511	4.22820E+3
478.60	8.512	4.23910E+3
478.70	8.514	4.24490E+3
478.80	8.516	4.23910E+3
478.90	8.518	4.20660E+3
479.00	8.520	4.19540E+3
479.10	8.521	4.19770E+3
479.20	8.523	4.20730E+3
479.30	8.525	4.21640E+3
479.40	8.527	4.22570E+3
479.50	8.528	4.23360E+3
479.60	8.530	4.16200E+3
479.70	8.532	4.13290E+3
479.80	8.534	4.13900E+3
479.90	8.535	4.14990E+3
480.00	8.537	4.16210E+3
480.10	8.539	4.17410E+3
480.20	8.541	4.18550E+3
480.30	8.542	4.19680E+3
480.40	8.544	4.20820E+3
480.50	8.546	4.21910E+3
480.60	8.548	4.22930E+3
480.70	8.549	4.23860E+3
480.80	8.551	4.11700E+3
480.90	8.553	4.07910E+3
481.00	8.555	4.08780E+3
481.10	8.556	4.09960E+3
481.20	8.558	4.11230E+3
481.30	8.560	4.12420E+3
481.40	8.561	4.13630E+3
481.50	8.563	4.14800E+3
481.60	8.565	4.15970E+3
481.70	8.567	4.17110E+3
481.80	8.569	4.18160E+3
481.90	8.570	4.19300E+3
482.00	8.572	4.20250E+3
482.10	8.574	4.21140E+3
482.20	8.576	4.22070E+3
482.30	8.577	4.22990E+3
482.40	8.579	4.23790E+3
482.50	8.581	4.24290E+3
482.60	8.582	4.24690E+3
482.70	8.584	4.12260E+3
482.80	8.586	4.10160E+3
482.90	8.588	4.11180E+3
483.00	8.590	4.12400E+3
483.10	8.591	4.13550E+3
483.20	8.593	4.14810E+3
483.30	8.595	4.16020E+3
483.40	8.597	4.17230E+3
483.50	8.598	4.18380E+3
483.60	8.600	4.19450E+3
483.70	8.602	4.20590E+3
483.80	8.604	4.21720E+3
483.90	8.605	4.22770E+3
484.00	8.607	4.23700E+3
484.10	8.609	4.24640E+3
484.20	8.611	4.25480E+3
484.30	8.612	4.26170E+3
484.40	8.614	4.18150E+3
484.50	8.616	4.12170E+3
484.60	8.618	4.12930E+3
484.70	8.619	4.14270E+3
484.80	8.621	4.15450E+3
484.90	8.623	4.16680E+3
485.00	8.625	4.17890E+3
485.10	8.626	4.19030E+3
485.20	8.628	4.20160E+3
485.30	8.630	4.21310E+3
485.40	8.631	4.22380E+3
485.50	8.633	4.23380E+3
485.60	8.635	4.24170E+3
485.70	8.637	4.25010E+3
485.80	8.638	4.25650E+3
485.90	8.640	4.14280E+3
486.00	8.642	4.14360E+3
486.10	8.644	4.15350E+3
486.20	8.645	4.16510E+3
486.30	8.647	4.17770E+3
486.40	8.649	4.18970E+3
486.50	8.651	4.20160E+3
486.60	8.652	4.21430E+3
486.70	8.654	4.22510E+3
486.80	8.656	4.23530E+3
486.90	8.658	4.24070E+3
487.00	8.660	4.24100E+3
487.10	8.662	4.21800E+3
487.20	8.663	4.21240E+3
487.30	8.665	4.21640E+3
487.40	8.667	4.22410E+3
487.50	8.669	4.23190E+3
487.60	8.671	4.22110E+3
487.70	8.672	4.18230E+3
487.80	8.674	4.18070E+3
487.90	8.676	4.18980E+3
488.00	8.678	4.20070E+3
488.10	8.680	4.21280E+3
488.20	8.681	4.22370E+3
488.30	8.683	4.23480E+3
488.40	8.685	4.24200E+3
488.50	8.687	4.20150E+3
488.60	8.689	4.19530E+3
488.70	8.690	4.20090E+3
488.80	8.692	4.21120E+3
488.90	8.694	4.22240E+3
489.00	8.696	4.23390E+3
489.10	8.698	4.24380E+3
489.20	8.699	4.19370E+3
489.30	8.701	4.18160E+3
489.40	8.703	4.19010E+3
489.50	8.705	4.20140E+3
489.60	8.707	4.21360E+3
489.70	8.708	4.22480E+3
489.80	8.710	4.23720E+3
489.90	8.712	4.24830E+3
490.00	8.714	4.25800E+3
490.10	8.716	4.26640E+3
490.20	8.717	4.23380E+3
490.30	8.719	4.17280E+3
490.40	8.721	4.17560E+3
490.50	8.723	4.18630E+3
490.60	8.725	4.19790E+3
490.70	8.726	4.20940E+3
490.80	8.728	4.22140E+3
490.90	8.730	4.17350E+3
491.00	8.732	4.12590E+3
491.10	8.733	4.13120E+3
491.20	8.735	4.14260E+3
491.30	8.737	4.15590E+3
491.40	8.739	4.16840E+3
491.50	8.741	4.18080E+3
491.60	8.743	4.19280E+3
491.70	8.744	4.20360E+3
491.80	8.746	4.18000E+3
491.90	8.748	4.10250E+3
492.00	8.750	4.10820E+3
492.10	8.751	4.12020E+3
492.20	8.753	4.13290E+3
492.30	8.755	4.14550E+3
492.40	8.757	4.15750E+3
492.50	8.758	4.16910E+3
492.60	8.760	4.18080E+3
492.70	8.762	4.19030E+3
492.80	8.764	4.19480E+3
492.90	8.766	4.19990E+3
493.00	8.767	4.20380E+3
493.10	8.769	4.20400E+3
493.20	8.771	4.08780E+3
493.30	8.773	4.09130E+3
493.40	8.774	4.10240E+3
493.50	8.776	4.11420E+3
493.60	8.778	4.12690E+3
493.70	8.780	4.13860E+3
493.80	8.781	4.15040E+3
493.90	8.783	4.16200E+3
494.00	8.785	4.17350E+3
494.10	8.787	4.18440E+3
494.20	8.788	4.19270E+3
494.30	8.790	4.19860E+3
494.40	8.792	4.20410E+3
494.50	8.794	4.07310E+3
494.60	8.795	4.07610E+3
494.70	8.797	4.08720E+3
494.80	8.799	4.09930E+3
494.90	8.801	4.11170E+3
495.00	8.802	4.12420E+3
495.10	8.804	4.13720E+3
495.20	8.806	4.14840E+3
495.30	8.808	4.15790E+3
495.40	8.809	4.16350E+3
495.50	8.811	4.16870E+3
495.60	8.813	4.16030E+3
495.70	8.815	4.10880E+3
495.80	8.816	4.11070E+3
495.90	8.818	4.12080E+3
496.00	8.820	4.13320E+3
496.10	8.822	4.14470E+3
496.20	8.823	4.14960E+3
496.30	8.825	4.14930E+3
496.40	8.827	4.14060E+3
496.50	8.829	4.13190E+3
496.60	8.830	4.13430E+3
496.70	8.832	4.14270E+3
496.80	8.834	4.15100E+3
496.90	8.836	4.10790E+3
497.00	8.837	4.06860E+3
497.10	8.839	4.07320E+3
497.20	8.841	4.08410E+3
497.30	8.842	4.09620E+3
497.40	8.844	4.10800E+3
497.50	8.846	4.11950E+3
497.60	8.848	4.12640E+3
497.70	8.850	4.12170E+3
497.80	8.851	4.12620E+3
497.90	8.853	4.13350E+3
498.00	8.855	4.10800E+3
498.10	8.857	4.08990E+3
498.20	8.858	4.07150E+3
498.30	8.860	4.06690E+3
498.40	8.862	4.07470E+3
498.50	8.864	4.08500E+3
498.60	8.865	4.09610E+3
498.70	8.867	4.10150E+3
498.80	8.869	4.09830E+3
498.90	8.871	4.10180E+3
499.00	8.872	4.10090E+3
499.10	8.874	4.08620E+3
499.20	8.876	4.08050E+3
499.30	8.878	4.07910E+3
499.40	8.879	4.07130E+3
499.50	8.881	4.03850E+3
499.60	8.883	4.03260E+3
499.70	8.884	4.03830E+3
499.80	8.886	4.04940E+3
499.90	8.888	4.06010E+3
500.00	8.890	4.06590E+3
500.10	8.891	4.06360E+3
500.20	8.893	4.07160E+3
500.30	8.895	4.06580E+3
500.40	8.897	4.04200E+3
500.50	8.898	4.03390E+3
500.60	8.900	4.03730E+3
500.70	8.902	4.04430E+3
500.80	8.904	4.03280E+3
500.90	8.906	3.91700E+3
501.00	8.908	1.82840E+3
